"LC.H522"	"CO.HCC2998"	"RE.SN12C"	"BR.HS578T"	"LE.K562"	"BR.BT549"	"LC.EKVX"	"LC.HOP62"	"ME.SKMEL28"	"BR.T47D"	"ME.MDAMB435"	"LE.SR"	"BR.MDAMB231"	"ME.LOXIMVI"	"CNS.SNB75"	"ME.M14"	"OV.ADRRES"	"CO.HT29"	"LC.H226"	"RE.RXF393"	"CNS.U251"	"ME.SKMEL5"	"OV.SKOV3"	"PR.DU145"	"OV.OVCAR3"	"OV.IGROV1"	"ME.SKMEL2"	"OV.OVCAR4"	"ME.UACC62"	"CO.COLO205"	"ME.UACC257"	"CNS.SNB19"	"RE.7860"	"LE.HL60"	"CO.SW620"	"LC.A549"	"RE.A498"	"LE.CCRFCEM"	"LC.H23"	"ME.MALME3M"	"RE.UO31"	"RE.TK10"	"LC.HOP92"	"CO.HCT116"	"LC.H322M"	"RE.ACHN"	"CO.HCT15"	"RE.CAKI1"	"CNS.SF539"	"LE.RPMI8226"	"CNS.SF295"	"LE.MOLT4"	"BR.MCF7"	"OV.OVCAR5"	"CNS.SF268"	"LC.H460"	"OV.OVCAR8"	"PR.PC3"	"CO.KM12"
"IPI00420014"	9046600	6695500	2998200	1330900	2427700	3742000	4975300	7628500	13268000	3784800	3117700	5397200	3110800	7376200	2734100	7963000	7505000	5194200	5943600	3747500	7154200	3969400	2477600	3776100	5291500	9494800	6388400	2874600	7305400	6737900	7111600	4773500	1172000	5249200	10441000	8329200	5344000	8199100	12483000	6474900	3685100	6133500	7040800	7714800	2825300	7715300	5936800	3780800	6498500	11106000	3402400	11372000	14898000	7590900	23482000	16998000	6009500	3059000	16459000
"IPI00438229"	18103000	30601000	43001000	6260300	27560000	22564000	17793000	7429800	24874000	10553000	12249000	30785000	11591000	21140000	20377000	13837000	20289000	17666000	22562000	14900000	20301000	19311000	25041000	11636000	48946000	16647000	30485000	43927000	38857000	5892400	19384000	11437000	9050600	20737000	31647000	16383000	18397000	26585000	2586600	21532000	12215000	14837000	14517000	38273000	15119000	15373000	26529000	8114000	18255000	10452000	4099600	47834000	64626000	9790600	9192700	23586000	18318000	53491000	31377000
"IPI00440493"	67273000	63628000	3.8e+07	75803000	33769000	72848000	63431000	60258000	82198000	70219000	82114000	173230000	34028000	151040000	31704000	39271000	46852000	40206000	75573000	30112000	31618000	69947000	104780000	37703000	60454000	62721000	44409000	62029000	57489000	35268000	86491000	49484000	75772000	86013000	29249000	34678000	40026000	65983000	53932000	100340000	49997000	49654000	83287000	60172000	129430000	44054000	57603000	73421000	48071000	31703000	60637000	86572000	87252000	61805000	24712000	61702000	27962000	63313000	31938000
"IPI00449049"	37158000	17126000	28346000	2286200	43465000	25733000	9804200	7015600	16809000	22106000	17821000	57832000	17116000	7322900	16700000	27886000	24915000	16413000	9627500	18383000	19776000	42992000	13418000	22213000	15831000	16693000	25922000	13322000	16475000	9618800	43736000	16688000	5313000	28309000	10982000	12018000	17730000	25262000	40074000	37230000	8128100	24229000	57969000	18274000	8468600	15503000	33659000	13373000	14266000	66010000	15842000	23439000	21230000	11250000	20465000	35864000	23660000	43519000	31644000
"IPI00418169"	102500000	161320000	298180000	413670000	66110000	340960000	456130000	247890000	109150000	191950000	110130000	343460000	421790000	242150000	490610000	217120000	294160000	240970000	567590000	464350000	357900000	41492000	426620000	293270000	349130000	158320000	341750000	445770000	153910000	276300000	185360000	477760000	348260000	12097000	105890000	285510000	357380000	25496000	108670000	380170000	411250000	450790000	597740000	217450000	645570000	329290000	152980000	657260000	399350000	63267000	294840000	1803100	34476000	419780000	188900000	223360000	348600000	401110000	110030000
"IPI00827535"	19662000	44025000	84307000	38403000	37293000	13079000	5076400	3576800	5699900	16050000	29716000	17830000	29932000	26871000	7714200	27299000	29624000	70267000	11348000	18090000	21904000	32172000	25979000	25462000	18432000	1073800	84478000	5205100	11287000	21248000	26514000	11430000	22286000	47389000	21440000	65683000	5990700	36064000	32973000	12749000	11131000	15054000	4319100	24422000	8245500	16617000	26037000	4464200	12548000	24103000	21866000	549330	26850000	17057000	1707100	33096000	24952000	22146000	39992000
"IPI00456969"	51422000	43979000	36105000	5470400	23313000	50508000	45527000	22786000	14865000	55730000	27534000	14672000	73388000	36904000	39996000	56863000	47984000	35410000	27103000	55938000	62523000	82673000	37840000	41570000	33088000	31332000	14971000	24564000	60056000	26759000	43802000	27356000	19997000	45268000	36190000	28645000	37721000	58102000	58314000	34301000	61209000	31110000	15030000	40607000	699390	42555000	35293000	23325000	18642000	53064000	27711000	82796000	46730000	56453000	150080000	44857000	49759000	40049000	51267000
"IPI00465028"	109710000	108160000	92105000	143540000	147920000	152950000	82932000	45035000	39914000	41779000	285750000	164290000	109050000	130090000	110100000	106970000	119980000	176510000	83005000	230040000	68912000	94899000	85584000	105640000	79484000	90630000	135840000	109030000	158740000	180830000	75909000	85572000	210340000	169910000	130510000	152740000	116650000	124210000	186490000	97866000	188500000	182620000	103860000	200260000	147360000	247620000	176590000	114380000	78024000	189770000	109540000	297060000	206180000	121180000	2.38e+08	116650000	144630000	98305000	149780000
"IPI00465044"	6880500	2272000	3675500	2680000	10355000	3263000	6300700	9331600	2110000	3678000	7831400	8709800	2006800	1345100	3791800	8565800	1690400	6971900	239270	4191200	5250400	2771900	3914300	1987500	1736400	3521400	2924000	3375700	3695100	16555000	5783100	5322400	3342500	21662000	6666100	723310	1658900	13176000	3785000	2532200	3227600	4182400	800290	2857500	1804500	2040600	2407900	3523300	3925500	14408000	3617300	25032000	5633200	4164500	1837000	5138500	3045400	5021400	5954800
"IPI00645431"	2370600	2878100	4569900	434910	3719400	2505300	2914600	2999800	3036600	7599600	3383800	3676100	4412000	2616300	1648400	3243300	5991500	3610800	1606700	2552500	3279700	2519400	381620	2588500	2870300	1888900	2589700	1169300	1566900	1870500	2645500	927560	276950	850540	3523600	1628900	723140	4539300	3695200	1019700	1551500	1666500	1574800	3430500	1065900	1823300	3958200	392060	1941700	3012100	3187200	3448100	5201500	3735800	2256100	2909400	3740300	4141700	3954400
"IPI00465248"	167300000	134610000	82155000	295050000	292200000	260160000	141560000	294580000	341910000	201170000	606530000	367620000	254280000	236130000	266930000	202820000	148300000	170750000	117050000	284480000	209420000	164710000	183210000	175920000	80845000	246740000	97373000	150860000	282390000	256830000	152010000	187580000	54802000	380810000	143840000	87388000	124840000	135310000	188180000	88986000	224790000	4.72e+08	195770000	253360000	193100000	265350000	221290000	156070000	167220000	70656000	103770000	255840000	154110000	136720000	289250000	188160000	223240000	344570000	214890000
"IPI00796333"	26575000	108060000	61853000	63944000	112930000	99280000	106460000	141420000	32958000	97821000	390740000	222540000	78386000	133210000	83246000	121550000	53675000	106680000	56207000	100500000	103870000	96648000	117220000	133070000	23065000	77363000	93975000	131160000	100140000	116300000	116190000	74375000	1511800	203730000	55250000	70949000	155840000	127160000	117420000	51681000	106670000	77394000	41283000	108290000	160270000	122880000	96160000	49405000	71272000	206200000	61110000	79259000	152510000	88836000	71732000	99754000	82401000	128880000	70777000
"IPI00927647"	8606200	11560000	5061900	6644300	7053000	17138000	15512000	12627000	5928700	7280000	1183700	9776800	3450300	5324700	4048600	3010800	2086100	9714100	10154000	6690500	7517500	12974000	5175600	5283000	5324800	5581800	12540000	21529000	9922300	4875000	14420000	12377000	11692000	345280	10910000	15917000	19794000	225520	15300000	15963000	5705500	10166000	12577000	5214400	353730	6504200	14378000	5729300	5230800	4359400	12475000	1610100	9391500	130020	4415900	15177000	2997400	8392200	9501000
"IPI00478231"	12841000	7527400	16413000	10971000	8597700	6076100	18336000	4596500	4443700	9523800	11620000	11063000	22487000	15597000	13936000	5273700	7648100	10222000	13237000	5399300	9557500	9575300	7904400	18619000	7524300	6266400	1664600	11602000	10871000	10519000	4128900	16986000	2977600	12980000	6752600	7438400	17229000	17100000	5257800	11826000	19682000	25964000	15031000	15195000	12495000	18941000	13353000	13820000	29781000	12288000	15772000	16838000	5677900	12963000	28940000	10111000	22842000	22988000	10806000
"IPI00478410"	10996000	5877300	5634200	8691900	5336500	6770400	1344200	1409600	6731300	9458900	7465900	21456000	3485200	11356000	2225200	4970000	6097500	6667100	12424000	4279400	3879900	6347400	14763000	5988800	7226000	3861500	6047800	8066300	8353200	4065200	3806600	6886700	8060700	5265700	4050500	7571000	4729800	6340100	5888000	7538200	5910600	8367500	7854600	3939000	13384000	6009300	6499000	7015600	3252700	5759500	8738300	197010	10987000	7622500	6103400	8753400	4631100	5226200	8314800
"IPI00853598"	832550	1080700	704460	1366100	1300700	1230400	1320700	723050	1710400	1070500	985490	408820	1118000	738280	3676400	694580	1128800	601560	756500	898550	569120	872000	129050	277910	1487200	1228000	997280	954600	2325300	1383200	1615600	1393700	605290	1306600	1016200	644470	758660	1768600	1181800	2562200	1833000	835340	1459900	1864200	1167700	1454600	422800	1957900	2717600	2294000	4093700	1282000	977000	155380	2594700	1547200	2009000	1397000	643010
"IPI00479186"	35696000	124310000	201120000	144900000	64147000	163770000	398510000	351310000	217720000	193750000	539480000	472280000	274170000	571110000	242690000	336470000	210910000	241940000	244490000	235430000	337400000	152910000	222240000	266790000	196770000	213490000	132570000	120220000	174500000	443780000	173520000	215820000	304690000	320520000	151530000	101900000	205070000	107970000	115600000	227540000	227690000	347420000	135330000	195550000	49882000	272740000	211470000	186440000	113990000	394540000	282030000	58801000	119870000	239450000	304600000	168210000	193350000	262480000	227890000
"IPI00479191"	15865000	7975500	5190400	11153000	5794100	7633900	10120000	36930000	23132000	3757800	10861000	11171000	8379600	10386000	10903000	7569300	4300700	5461000	9163600	5810100	5919900	5332800	6522400	6044700	8517900	5051700	7377200	6747600	9783600	4594100	9574800	16312000	10831000	9369800	7963300	8165500	4746900	9060400	10201000	5544700	7410100	11069000	10246000	8815600	15817000	12478000	14915000	7548900	8711600	2335700	9751500	12063000	9020300	11310000	3634100	10283000	6406900	8113700	7281800
"IPI00479306"	3811700	3236200	5787300	3856900	3976000	5357600	385320	135810	72132	4094800	4290800	7376600	4415300	6063000	1699500	4510600	5173000	3911700	4189800	2871000	4955000	3824200	3121800	4305900	5735900	1610500	6027700	5219400	5411800	4232100	1608300	4014800	215430	232950	5428800	7357500	1997700	1211900	3638700	1253400	2301300	2727700	1772500	4714400	2375500	2340500	4895800	3122100	3215400	2751400	1284800	622770	2117900	3953700	6392000	8334000	10259000	4946400	3723400
"IPI00479722"	6216300	14234000	9300800	6167200	5900600	20948000	11418000	13930000	8209500	10809000	7879900	6961100	17329000	4196400	5030200	4158700	16794000	15611000	18755000	23618000	9583200	5491600	9595700	10367000	9988800	9748800	5801700	8544100	4606900	14195000	4594800	2919900	12353000	16595000	16072000	15024000	5753800	30915000	8194200	5265000	11475000	16095000	12448000	6985200	10861000	13713000	18053000	10156000	7977500	23980000	10401000	288760	8375400	32203000	6557900	9550600	11061000	9806900	13653000
"IPI00479786"	28098000	28185000	51028000	35757000	32024000	30796000	4805700	7685600	12526000	20133000	50357000	62803000	27754000	53542000	21300000	34933000	48567000	22319000	43676000	17714000	21205000	22605000	29555000	35013000	32819000	37873000	46144000	42279000	29140000	12960000	44437000	41633000	34413000	73495000	35232000	20431000	16731000	35813000	4040600	34544000	18046000	17759000	34311000	39584000	46475000	19036000	39947000	33616000	21933000	22452000	17258000	13170000	21390000	13630000	8317300	27692000	40737000	41070000	38037000
"IPI00479997"	29308000	3194700	14236000	20251000	45871000	24862000	4689000	2583800	9743700	15681000	24036000	14681000	27762000	19632000	14728000	15164000	22786000	16564000	4983500	37996000	13382000	8808100	8785400	13097000	25519000	26986000	26830000	18330000	6607400	5954800	19921000	25263000	988350	63362000	50170000	10695000	2743800	84763000	23370000	9640600	16594000	11760000	10248000	25557000	8316900	8039000	30818000	6904000	16977000	22647000	7936700	135980000	10788000	9162600	23098000	6407800	33768000	8585400	43974000
"IPI00298520"	1977800	3356800	5019500	4577600	3782600	3126500	9134100	3068300	2092800	4365800	4854800	2375100	7971800	5307100	2904100	2990100	4186800	3266600	1863300	2956100	2705700	3076500	2767700	3166600	1166500	2511600	2157800	3797700	2115100	5127100	3016900	3510600	4276800	2721800	4479300	2021300	2545000	2465400	2231800	1355400	3249900	1611900	1061400	2708500	1233500	2267800	3811100	2326600	2459900	4082300	3457000	2892800	2994900	2747200	10442000	2162400	3884700	2674600	3856100
"IPI00514856"	1672000	833240	2649500	2239900	3764400	2336300	3574700	2064500	3021300	2306100	3901800	3494500	2313700	930980	1346900	1312100	1272700	1302500	1376200	983540	1477300	2654600	506250	2276500	966080	1335000	612830	2059200	1164500	283160	2197900	1910700	797410	1832000	2345900	355400	331700	2991700	2490600	1497200	656860	883380	814730	1918900	1088900	815720	2734600	1099200	750130	1936400	1641900	3213000	2785500	403730	630320	1226600	979580	2447100	3406300
"IPI00549189"	2577200	1972900	4328400	2101400	3667300	1603100	3150400	1612800	2306600	800520	362370	2189700	2059500	2833000	2297500	3134200	1846800	2936000	730470	1948100	1342300	1713900	1986800	1936800	381050	1280400	1366200	1530400	2676700	2408700	3830100	1575400	2511900	8147800	3724200	2437500	1578300	2947000	2662700	1025700	1810300	2469600	438100	4729800	1388500	2733400	4076100	1475000	611660	5372600	3853300	1501200	1255700	502040	1716900	2821100	3262500	4337200	4945100
"IPI00549248"	59217000	52856000	23604000	55288000	36553000	15008000	2047300	46690000	90350000	26822000	42479000	50080000	24292000	22617000	10729000	32124000	60444000	49383000	84538000	20746000	66448000	57145000	8617100	14312000	13860000	30291000	40567000	120510000	44673000	17601000	25095000	21894000	67500000	124410000	25631000	19536000	21404000	7515200	25204000	12432000	11924000	38085000	45904000	23377000	19063000	25587000	7392200	34717000	46977000	85302000	28433000	480190	32401000	42909000	29899000	77856000	30305000	26748000	26292000
"IPI00549725"	58275000	28590000	32111000	38651000	34236000	54086000	66568000	10667000	22937000	61854000	44019000	21820000	53560000	56120000	38246000	41846000	47102000	44726000	22433000	86735000	44748000	25615000	16080000	57014000	31999000	28396000	32133000	28252000	43401000	32756000	13505000	18600000	33889000	62620000	27624000	31438000	84550000	56440000	42430000	27394000	73630000	49076000	42946000	59027000	7104400	55276000	67114000	52400000	26942000	52767000	23705000	89633000	40337000	36065000	70655000	41852000	67905000	55481000	39594000
"IPI00465054"	140220	365760	656070	294890	2230500	220840	1033100	331700	785800	116960	351680	359380	409700	649370	642440	326930	655200	860650	648870	270020	458200	310100	604650	53153	178660	1048100	974470	228800	611810	636630	845310	365180	210320	657920	973460	1395800	422030	380360	467170	294100	809440	481340	368400	815830	520320	1526200	712330	531980	403700	777360	2186400	473380	1092000	800110	24936	1084100	624280	501940	422370
"IPI00954006"	1586700	167000	1996200	628350	2718600	1260600	270870	95608	177940	385500	677020	654590	1657200	1180900	1107200	2366000	1812900	1317500	2365700	1328600	1283300	2181200	1064300	2390000	1717300	1593100	704430	486250	666320	546880	1826900	1051300	166810	388300	164990	477470	307340	2143900	435520	1524700	1231600	1107400	946810	1483100	1137100	451670	1837400	1101300	452220	495670	216000	2591400	1558600	327650	70817	2078500	1140900	2691900	1166900
"IPI00647915"	15239000	32991000	106070000	82866000	47302000	78066000	96509000	13039000	21058000	54666000	47701000	16942000	41820000	12865000	103840000	45659000	47957000	68731000	51198000	63667000	86641000	22209000	44824000	124850000	36107000	63017000	26227000	52967000	18295000	65372000	21424000	74414000	8304200	30904000	28706000	50228000	134470000	36163000	112360000	16253000	92959000	131880000	89009000	6933500	12009000	50766000	17473000	117100000	81455000	58957000	78519000	5896600	30878000	24968000	69589000	17092000	53646000	94178000	38549000
"IPI00550451"	8203400	10120000	10287000	7883800	12983000	11877000	18554000	20178000	16289000	11825000	6060700	6438200	15583000	15886000	7624000	9936500	10566000	8226100	7258900	8652000	5506300	5543400	7184800	9824300	10281000	6486800	12664000	12628000	8736400	13713000	6968900	5754300	4491000	13283000	8696100	1134100	8054600	16705000	7630900	9421000	7697300	9611500	14986000	12336000	11998000	10762000	5889300	13542000	14405000	11943000	13057000	2056300	8876400	4851700	14784000	11242000	15136000	10246000	8663500
"IPI00550689"	2510300	2686100	4230300	2772600	3092400	1523800	2586200	603330	3705300	2265600	1212700	6304000	1391900	346510	3365500	4208100	4896000	2388100	3266200	3220000	3467600	3820300	3456500	2126300	5733400	1811000	3276100	2984800	3756700	3891400	3372600	2630500	3063900	2289300	2843100	1050800	1875200	3865700	2844300	2058400	1997400	2855600	2338400	1480900	2508200	1774300	3140700	2556000	2302700	4425800	3145600	3795400	2169500	2474900	7501600	1592300	2113900	5587900	4105600
"IPI00550746"	4800800	7981200	10357000	6034900	15078000	10597000	1261100	1969100	1207300	6274100	10207000	10116000	8283900	13649000	3264800	9094200	8445800	6984800	3943100	9050000	9274500	5388500	2366400	6133800	701000	3605400	7267400	4533900	4598200	6336000	6191100	5636700	263180	8268100	9684000	4717300	3270400	11085000	7707700	2504000	6455800	5252600	3966800	11698000	1318300	3850100	5258700	2815900	4578700	1889600	7471900	3509800	4875900	3235300	1935100	6100400	12997000	6710200	7038000
"IPI00553185"	11789000	15406000	17706000	9973600	12362000	14357000	10499000	7587300	12806000	14287000	20190000	11385000	13115000	24414000	8450600	12190000	15843000	12472000	9719600	13041000	13982000	13708000	6599100	10663000	6563800	9364100	11480000	15344000	10468000	10037000	8084200	14344000	13335000	17949000	16159000	13704000	9053500	10259000	15436000	6862300	11311000	17182000	4820500	27642000	701440	12871000	24713000	13948000	8653700	17850000	13482000	18425000	8490800	8177600	33448000	9681700	16287000	20632000	19901000
"IPI00554469"	22705000	17017000	8712600	9238700	11180000	5410600	2791800	9071600	5418600	3892000	14870000	18507000	9795600	19020000	6336500	14223000	22951000	15648000	11500000	3669100	7579600	19328000	7967600	6988900	10076000	17448000	12556000	18050000	10659000	11208000	14971000	20788000	11937000	6907500	20969000	22043000	10465000	4703500	354960	9475600	4288100	8906400	24756000	11676000	15014000	17240000	14981000	4636500	4624600	9854100	7486000	6437600	18872000	19521000	4657000	16558000	10705000	9536700	18369000
"IPI00554590"	1621900	2133600	1685000	324790	3367400	459300	510060	309570	365950	1821500	722040	1634000	995930	506280	1162000	1518700	1678400	1482500	848700	2144600	1375400	1862200	1197800	1999700	1451400	876650	51741	531140	1934700	1437600	2677400	1159000	150440	1596000	1364000	1843700	3206500	1793100	2254300	2014500	1089900	2060200	1219300	1272500	860700	2090900	1818100	1132400	543880	2244400	2189800	2481800	912290	1590700	2120900	1735700	1789900	1440000	1673400
"IPI00554737"	15830000	11316000	16668000	9669700	14325000	13880000	29192000	19838000	15912000	20999000	16397000	20667000	22387000	17683000	15569000	15574000	14616000	12054000	8747100	14042000	12372000	13717000	12849000	16691000	4746300	13742000	9570300	12680000	10426000	12439000	12605000	11793000	9728600	6493700	10424000	11129000	10760000	15081000	10271000	8503000	15606000	15786000	8929700	15204000	26516	14056000	20162000	12204000	8697900	13532000	15816000	29189000	14397000	10523000	13796000	7582000	15500000	17985000	16839000
"IPI00554742"	5263800	4539700	3083100	1710000	5533400	2685000	3618900	6943900	3375900	2986800	3412900	3264300	3358200	3763600	3305600	4199100	3488900	3918800	5048000	2963500	5820800	4288500	3993200	3936900	195990	3088500	3172500	2236500	1796600	3228400	4237100	4457200	1349300	5084500	7697600	1871400	1631100	3604300	3585600	2261900	3835700	4373700	2761000	4017900	1104400	1616200	4755200	3200200	2655700	3430400	4116800	7016400	1289200	2636800	4715700	2331500	3614500	5462300	5633200
"IPI00555956"	3270600	3493700	3977900	1540900	1161500	3362500	289690	864160	897250	2690300	4117800	3790200	3806300	3811900	2591000	3724800	3542300	3399900	2104500	2065200	3721500	3331700	2492200	3041300	2665500	1682300	3991100	1750300	1471800	3688400	2672700	1512200	904240	2562800	2497000	1957500	2432200	2584400	2292900	1082700	2206100	2782900	1626600	2551500	1053100	3143500	977270	1747400	1418600	2357900	2143500	1478400	1576300	4635800	2231900	4319100	4661700	4272100	1272800
"IPI00604620"	8573100	10185000	7912200	4456500	5771700	5774000	2037500	4918700	16096000	5290400	8105700	23788000	4102300	12296000	1378400	7545600	6168600	9124100	6641100	3334700	7462500	14058000	5173600	2543400	6458600	5105000	6332400	5221600	9920000	13297000	13479000	5671100	3453000	26969000	6384800	5713400	1828500	23006000	4084500	80308000	802590	8726200	11404000	4984600	4393300	5522000	5060000	4313800	6926100	19235000	807380	25937000	7428100	6002500	32879000	14210000	3415400	7651800	6882400
"IPI00607818"	5713400	32061000	3485700	1072900	1604600	2473800	4019600	3756000	4551200	1560400	492720	1467100	11814000	2769700	6383800	3081500	4331700	19832000	1906800	9639300	9843700	3305700	2286500	3293200	949200	4905200	3140700	32440000	4044100	33593000	2834300	3553200	4053100	8741200	1845400	2881500	3875400	6459200	2673300	4694100	12851000	4603800	8078600	4181200	5903900	11673000	8449000	13965000	8262700	11737000	6132300	16558000	3789600	2090400	10742000	2009200	8994400	4139500	9659900
"IPI00640703"	8700500	2833500	4283500	239590	7622900	498700	3870700	8313700	2535700	3213200	6140700	4032600	9881700	4506400	2671900	6186500	4474600	4689400	2641300	3788800	2556700	6489000	981440	5301300	1301300	4469100	2091900	472190	3768800	2475600	3308100	1147500	1582700	1536400	3128800	1074800	954460	5875800	6529600	3956700	4151700	7261600	1314300	3615800	211210	3486400	4554200	568750	841470	4390100	2260200	9698000	6475100	2042600	6976900	2684800	2872900	3545300	3661800
"IPI00641743"	3373100	1701500	4455400	1673200	3065200	5294100	609670	4999000	6849700	2896000	1735500	4784500	2378300	1277100	2272900	2661900	2323800	3130600	2063400	2590600	2040300	2960800	3107700	2629600	4698900	3534300	5364100	2691300	2511300	1017000	6534700	5969000	2950000	3029100	4101100	1826900	1273800	6350200	4774200	2436400	1941200	388210	3441300	2350000	1199300	1473300	4057600	1015600	2741700	4124100	3077000	9951400	6405600	714310	207480	3916200	1615700	3000500	6356800
"IPI00642584"	1475200	6020400	4286200	3250800	2799900	8002100	2849100	8535200	16368000	3354300	4112700	10724000	2729900	4716300	5338700	3302100	2676800	1448500	4754000	3917100	5636200	3549200	2848700	1925500	4096600	2848200	4756100	4746400	7122200	3706100	7404600	4389800	1943000	3283000	228640	2667700	4052700	1314700	5360900	6197600	3809800	3152200	6483100	1415600	411860	2019100	3193700	2810200	10124000	3869100	7619700	955760	4811600	5448700	2425600	4420800	2541600	5079100	1750200
"IPI00792352"	56622000	45614000	77010000	37521000	86204000	25547000	30812000	1827800	13703000	78491000	55213000	42503000	51685000	93274000	14184000	49431000	43160000	62553000	27732000	52829000	32851000	38349000	25230000	64845000	41094000	33007000	31983000	28412000	40596000	82680000	30281000	29286000	33737000	78955000	54628000	46403000	26789000	71967000	39576000	32950000	69031000	59520000	35427000	78632000	30173000	109510000	66704000	53049000	33539000	56664000	47694000	131020000	47677000	38595000	74948000	64887000	70501000	82698000	59974000
"IPI00643591"	2782000	3886100	2316200	2378200	3468900	938260	8245500	6884100	2195800	8165100	1204400	3605000	1492600	2855200	2142900	4514800	4369200	4227100	2146200	2667900	3266900	4070900	4671300	3560300	2131100	2922300	2485300	4073300	2616900	4671100	4997100	4933300	1477700	3410200	1544100	4834900	3988500	2739800	205840	4600300	3492200	3806000	2941500	4250500	12171000	5679800	4231400	5758000	3332900	6792600	662320	5425700	7671300	5774100	4019500	2898900	4518500	3458100	4291800
"IPI00644231"	6364500	4365600	4326400	1178400	3653500	1711300	7115800	1819500	4591300	4942200	4356900	2360900	5424700	3418300	5230300	6827600	5862500	6951500	3715700	6577800	4701600	3470000	5722500	3591600	4136900	4298500	3093900	5121800	3158900	5235100	4039300	2549000	1260500	3836900	5686900	4549300	2807100	5830500	4431900	2559700	3316900	4884000	1503600	5734600	2621500	3217500	3903900	3887700	2346000	4424400	3206000	6107100	2509500	5189900	10077000	2730300	5591400	3323000	3120600
"IPI00644712"	49831000	21216000	30163000	24337000	27601000	19562000	52541000	89740000	147650000	30725000	45232000	47688000	34326000	34263000	36989000	161090	42589000	37803000	26476000	47054000	42327000	47965000	48202000	46655000	48404000	59769000	38875000	39128000	34903000	16307000	18024000	36608000	34597000	19949000	25268000	41221000	16890000	44599000	40745000	37994000	26330000	48868000	31965000	45454000	6380900	40818000	30406000	32923000	25637000	7142000	38775000	59669000	32249000	2422100	41818000	32533000	26598000	29025000	22444000
"IPI00645078"	104510000	77640000	108580000	24390000	48456000	52802000	70144000	28661000	85047000	127960000	92524000	67780000	75074000	23781000	69116000	56762000	28170000	63949000	53824000	73474000	82613000	74387000	50608000	34616000	56114000	33586000	81766000	92781000	87554000	78694000	47680000	31810000	16573000	108780000	33220000	43154000	48499000	76922000	99992000	56631000	54629000	56617000	69665000	64384000	7980800	31555000	65925000	31632000	29570000	109900000	75610000	114930000	37474000	54628000	89348000	79821000	42035000	130570000	95445000
"IPI00645452"	44413000	47229000	34794000	18791000	36641000	14260000	21274000	41400000	31510000	56598000	150910000	61681000	110270000	95576000	54398000	53530000	32111000	41767000	31632000	68977000	50649000	52225000	36934000	43031000	10598000	90944000	25053000	21160000	36192000	20445000	17387000	16026000	46256000	52675000	27900000	2443800	29112000	112890000	60530000	55699000	75400000	27090000	30925000	45313000	2236200	21623000	55231000	26468000	31363000	12577000	17683000	200890000	39301000	25820000	85753000	18855000	29523000	40340000	42956000
"IPI00646240"	5523000	3874400	4675000	4740700	7635600	7512900	2522300	4401000	2257200	3306500	4250800	4622800	6042600	4810100	2720300	8677500	7517500	9188200	6698400	1290300	2076000	3381600	5254300	9365700	6891700	1873800	3523600	8693900	3682400	3937600	6103700	15627000	1060700	4793200	6344300	6086700	4748300	11424000	10980000	6229200	5251100	6198800	4104200	8755900	15481000	6993800	15524000	4234300	9809600	7635500	8034300	9668300	11872000	4330200	36300000	10925000	8409200	7435300	8203300
"IPI00646304"	52564000	94509000	46267000	131290000	31550000	117730000	116570000	6688800	25201000	51930000	98131000	182790000	61016000	105990000	63941000	82303000	67586000	100390000	150950000	92718000	146980000	144900000	74963000	31961000	70657000	46230000	85971000	124360000	117250000	84851000	82560000	102140000	12521000	94760000	57649000	68602000	33353000	27498000	66041000	92784000	85805000	67154000	58690000	50324000	143920000	49994000	129800000	34334000	243710000	257150000	107370000	23574000	84925000	112990000	67498000	89168000	50183000	56379000	39645000
"IPI00646917"	15771000	12257000	10530000	11626000	15357000	12392000	12295000	2127200	10593000	12690000	11888000	10970000	11255000	19985000	7515400	10402000	14611000	13143000	10228000	7442200	11478000	6189800	16672000	13980000	17691000	7901500	14391000	10883000	8495000	7671100	7470300	12335000	12773000	12666000	23506000	15793000	4366100	11168000	10662000	3043400	8732500	5162800	12151000	11757000	15134000	11232000	9999100	10267000	9086800	9035200	10438000	28379000	15143000	12023000	6312300	14931000	9831000	11876000	13415000
"IPI00739827"	5405200	4728200	4568300	4509200	2213800	5415700	11560000	28901000	55301000	8924200	16892000	44293000	8977100	5424500	10063000	9187500	2620600	2685400	14429000	7773500	17603000	9845500	7421500	1402900	4307000	8760800	3422100	7879500	8551200	2903100	11955000	6836800	1197100	26809000	964610	1926100	8065600	4476800	1025500	25420000	6065200	6633400	26199000	1846600	4806700	4381600	1902200	15574000	33104000	3519400	5188600	6761900	3297900	7139900	11192000	4978900	2872400	7692000	2845300
"IPI00742682"	80405000	21870000	9951800	28123000	29802000	33918000	11395000	9489700	13583000	19562000	7667000	37294000	21014000	28707000	13855000	19593000	25759000	19703000	24823000	16377000	24144000	21158000	17947000	16689000	40051000	34280000	43728000	42980000	28554000	19700000	38150000	24418000	25964000	15914000	32222000	17012000	10083000	28809000	35008000	22922000	10997000	14493000	29864000	24302000	53036000	18993000	15570000	31021000	38026000	33559000	26194000	41285000	40135000	10716000	11645000	39333000	21397000	15187000	32557000
