"LC.H522"	"CO.HCC2998"	"RE.SN12C"	"BR.HS578T"	"LE.K562"	"BR.BT549"	"LC.EKVX"	"LC.HOP62"	"ME.SKMEL28"	"BR.T47D"	"ME.MDAMB435"	"LE.SR"	"BR.MDAMB231"	"ME.LOXIMVI"	"CNS.SNB75"	"ME.M14"	"OV.ADRRES"	"CO.HT29"	"LC.H226"	"RE.RXF393"	"CNS.U251"	"ME.SKMEL5"	"OV.SKOV3"	"PR.DU145"	"OV.OVCAR3"	"OV.IGROV1"	"ME.SKMEL2"	"OV.OVCAR4"	"ME.UACC62"	"CO.COLO205"	"ME.UACC257"	"CNS.SNB19"	"RE.7860"	"LE.HL60"	"CO.SW620"	"LC.A549"	"RE.A498"	"LE.CCRFCEM"	"LC.H23"	"ME.MALME3M"	"RE.UO31"	"RE.TK10"	"LC.HOP92"	"CO.HCT116"	"LC.H322M"	"RE.ACHN"	"CO.HCT15"	"RE.CAKI1"	"CNS.SF539"	"LE.RPMI8226"	"CNS.SF295"	"LE.MOLT4"	"BR.MCF7"	"OV.OVCAR5"	"CNS.SF268"	"LC.H460"	"OV.OVCAR8"	"PR.PC3"	"CO.KM12"
"IPI00647246"	0	1529200	0	0	0	0	105240	0	676830	0	280530	2194000	0	104060	0	55879	56983	44606	106580	334330	0	128260	101120	169860	0	0	0	0	0	162920	56755	0	0	0	0	157470	0	0	416590	434350	0	0	0	0	0	0	0	0	0	728560	0	0	0	222180	40496	553080	43770	52770	0
"IPI00647400"	425510	998660	0	176950	1133900	0	245970	50211	21729	434540	0	555170	576270	0	494550	0	313060	1752400	363480	266840	722320	259580	462440	1200300	434480	628040	848440	180080	495920	989370	0	0	0	711690	368700	337790	392320	64781	440740	172080	406680	620640	141230	405760	0	414730	458420	185530	478040	645320	506420	36483	460350	0	584310	330710	352130	21955	417960
"IPI00647457"	0	0	0	1392000	0	556600	1139200	3758600	2677500	0	182760	0	0	179940	9743000	407730	0	0	2966000	0	0	0	4336400	0	0	1349800	0	624780	0	0	0	0	0	1348900	0	0	0	0	0	0	3772600	0	5819800	840340	0	0	0	0	0	0	0	732060	0	1246900	2797600	0	0	368030	0
"IPI00647491"	275580	289240	180570	0	32934	0	459200	552650	1077300	718760	104090	227750	153430	330620	23786	63576	426670	163200	395540	88115	279320	261330	272610	1124600	0	155320	0	80827	305260	188890	34259	0	160040	0	214440	0	110910	0	192140	490420	334370	236290	959680	349380	215790	273220	280780	120250	0	134030	0	0	998320	484850	0	617060	135190	434650	166150
"IPI00647556"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	226660	0	0	0	0	0	0	0	0	0	0	0	0	98680	0	0	0	0	0	0	0	0	0	0	147540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00647558"	0	0	32743	0	0	0	0	0	0	75215	0	0	0	0	34789	49060	34357	0	0	0	0	0	18527	0	0	0	0	0	0	0	42191	0	0	0	0	0	0	0	0	0	0	0	0	0	16311	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00647650"	686930	628490	0	1033300	576570	958810	0	567630	854980	13701	2143800	1399500	1528900	2296300	1197000	1238200	931770	1567100	1148300	1241000	953680	1273700	184640	1826600	1294300	905110	2378400	1170000	1055500	361300	1193900	1014900	88120	917280	965550	752440	493480	1493600	893620	378740	652010	444230	231440	977520	453950	1161000	859170	835990	820330	2471600	1799900	311210	707410	263650	1679200	767830	1246200	1006600	1797700
"IPI00647672"	0	0	0	0	0	208200	0	0	571760	0	0	168150	0	0	0	0	0	0	0	0	0	0	0	0	0	231060	0	132570	108140	0	190340	0	0	0	0	0	0	0	0	334400	0	0	375660	0	0	193090	0	146240	470840	0	0	0	0	0	0	0	0	0	0
"IPI00647681"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00647707"	290470	0	0	0	0	0	0	0	525660	32326	0	0	0	0	0	125070	0	0	0	0	0	0	70908	0	153440	0	74959	73013	73407	0	210230	104410	0	0	0	198070	0	0	0	75668	0	0	0	0	360160	0	0	0	0	0	65504	0	0	0	0	0	0	0	0
"IPI00647796"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00647837"	246390	0	504930	0	0	0	57857	0	0	179910	0	0	727330	0	182350	0	300810	0	0	0	261090	42784	0	0	0	0	277610	0	0	0	949780	0	0	0	0	0	946020	0	0	169640	305590	0	87794	60844	550520	0	0	0	0	0	0	0	142300	92328	0	154420	0	300640	0
"IPI00647892"	0	0	0	0	151790	0	0	269910	0	0	0	0	241530	0	0	0	0	0	0	0	0	0	0	72836	0	0	0	0	0	0	0	0	277900	0	0	0	0	124480	72696	0	0	0	0	0	0	0	0	0	0	0	0	0	71085	0	0	0	92929	114080	0
"IPI00647930"	53156	0	49500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182310	0	0	55397	53078	0	132380	0	0	0	0	216530	0	0	0	0	48015	0	56114	0	0	0	0	0	0	0	33279	0	86805	57136	0	0	0	0	43370
"IPI00893133"	0	0	0	0	0	107110	0	1589800	912710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00651738"	488040	1246900	604930	134340	1077700	304110	186900	0	0	1289200	3776500	698420	1527900	378640	0	1553300	873510	704610	273430	0	806020	348050	0	1386800	0	130730	1053500	0	1089400	411710	420690	0	0	662060	2273300	732770	261740	504180	1755800	476620	287120	0	370910	626090	531200	331630	1993900	99632	296080	1747800	294820	677730	3162800	0	792110	784110	3125600	893630	1877600
"IPI00651739"	0	0	0	0	0	0	0	0	0	0	0	0	0	189770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00654555"	0	144540	0	0	0	0	0	0	0	0	0	494440	0	293920	0	0	0	0	520200	0	299570	0	0	87844	0	0	0	0	146160	0	359930	0	0	0	0	0	0	0	164310	0	0	0	161600	0	441580	0	0	367910	180580	0	201360	0	203540	0	0	350060	0	0	0
"IPI00654654"	0	0	0	0	0	0	0	0	0	0	0	109900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94064	0	50023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56294	0	0	0
"IPI00654682"	0	0	0	0	0	0	28414	39277	93258	19434	41903	15054	41103	95471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17216	17329	0	0	0	0	0	0	20942	0	17914	0	0	0	0	0	0	16886	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00654777"	2215500	2252600	876830	2136300	1640700	1507100	1155100	1702200	1438500	1364100	2910400	2318400	3968400	4640500	768780	1854100	1521200	1597400	1838400	2525600	2828000	2200900	1167500	1521500	936550	1370000	981310	1339700	1412600	798560	1387400	2494000	0	565060	2949900	955990	1521200	1377100	1121200	703800	1057000	1262600	553580	2455700	0	1188500	2087900	1820200	1262900	0	1201400	1495100	1143000	916910	4028300	1697300	1761100	3696800	2196500
"IPI00654813"	37077	0	0	0	0	0	0	0	0	89793	0	68031	0	48544	0	0	0	0	0	0	0	0	0	22827	0	0	0	0	0	32194	0	0	0	0	0	0	98173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36834	0	0	0	0	0
"IPI00654820"	3037900	2599600	667290	684200	944850	1186400	1406600	0	0	1405700	888060	3257900	813570	3038900	930770	441990	1475400	1820000	1447600	441440	698930	3422700	3950700	1036500	412010	187440	303140	1394200	2714800	1091300	1880300	0	0	3621500	110340	1224300	981770	1464100	1827200	1689600	2354800	1869500	2380200	1835300	3871800	2287800	1871300	1036600	1323200	1573700	1091900	2939600	2704200	1624600	1101600	2318600	784410	913940	656540
"IPI00655604"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364570	0	0	0	0	0	0	0	0	0	0
"IPI00655650"	411160	149770	220280	783780	952030	946470	482260	1618000	1490100	998160	645720	292190	724880	893580	626270	545860	393910	593510	327360	0	259090	299200	687010	549620	0	0	0	581750	780250	144830	496810	119430	713910	0	1085200	1253500	475670	588770	329600	120420	404480	260780	283140	697010	0	514800	134940	0	891920	702780	1125300	328620	823910	314050	3163400	950110	599600	813230	1000300
"IPI00655702"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205870	0	0	0	335930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00655762"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00655885"	0	0	43200	0	0	0	0	0	0	93139	0	0	74861	95406	0	0	36622	0	0	0	0	0	0	89960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26944	0	0	0	0	0	0	0	0	0	0	0	0	232990	0	0	0	0	0	0	0
"IPI00655922"	0	0	0	69876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44879	0	0	0	0	0	0	0	0	0	0	0	0	120370	139880	0	0	0	0	0	0	0	0	0
"IPI00656021"	175730	98373	370900	0	34471	0	471530	192260	258840	211190	116610	39730	147340	0	81144	431550	73028	127060	157760	417650	335390	632220	65966	327860	0	48573	0	334950	162790	532850	608940	93699	0	48176	0	117260	459280	259510	0	465760	238060	333570	145910	145330	172050	506290	0	474710	58784	257880	0	559950	439360	208860	487750	52388	166110	570920	309330
"IPI00656138"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370320	0	0	0	0	95117	0	304400	0	0	0	0	440170	0	0	0	0	198650	0	0	163850	0	0	0	0	0	117780	0	0	0	0	0	0	0	250130	0	0	0	0	145320	0	166480
"IPI00657642"	0	0	0	0	0	0	0	0	0	0	50217	0	0	0	0	47680	0	102160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00657805"	755740	304410	154900	175750	515440	0	669880	238590	5365.7	0	132020	153590	39408	0	1315500	752930	611310	272560	578260	651170	630990	771370	439330	74019	0	87612	0	0	1102700	533620	691810	0	0	0	121690	366910	460950	1079900	62776	137520	308450	0	59690	410490	0	0	0	220020	1466500	528060	1319300	1435500	0	0	76150	51115	122560	0	244300
"IPI00657687"	0	42180	1093800	1089600	137170	4028800	352790	770100	354410	61312	0	0	3167900	0	201230	596520	1181000	61009	860500	4306000	59900	299050	0	2492900	106750	2460000	0	388800	0	0	147760	3572000	4310800	0	2764900	0	0	459620	747350	0	19742	170910	696710	0	0	951340	671270	0	694290	0	2244900	0	61376	132490	394080	0	2265400	469920	1715000
"IPI00657692"	39625	221250	86531	34413	164290	0	193150	141270	491040	0	212540	168310	67587	55423	144350	0	572940	152350	128420	238630	71054	113940	251330	178070	0	152230	0	182890	155760	440090	148010	104740	203580	0	134930	163380	244830	491180	115350	221950	295770	356940	71106	0	0	157830	92972	367130	0	139410	289650	159540	68674	0	191370	0	1230600	34762	244130
"IPI00657706"	471430	3346300	1209300	1180800	800090	3648500	3042100	292550	496180	458620	0	216290	4651700	829210	2610200	1786700	2042300	3732200	8333800	2642900	7938300	1459000	3452500	1319000	14643000	1368300	786480	8037700	4481000	1294500	1410300	2734000	2505100	2415300	604610	2159100	5717100	0	511270	31098	1448500	886820	12532000	144770	0	1376300	0	1035000	354810	0	2519600	0	1499300	4785900	77397	2209900	465270	1262900	671410
"IPI00657721"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00657752"	1963300	590190	2673000	4173700	1196000	4211300	2721000	3255100	9592700	236510	461030	1647000	1071700	1708100	4817300	1142400	1045000	528310	3539800	1082700	815560	272470	5111900	1859800	1026300	0	9613000	3468200	4425200	0	1890400	496810	0	489220	0	1729400	11179000	2963000	190850	2608900	3510700	1564700	7082500	1247900	2712600	3409100	1674800	1307000	4467300	636110	823320	4379600	1038100	1322300	1282800	3778500	3174200	2519400	1499900
"IPI00658129"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68900	0	0	47131	0	0	0	0	0	0	0	0	0	0	0	47479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00657797"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00657912"	0	0	0	0	0	0	0	0	54814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00657915"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00657938"	0	0	0	359840	0	0	0	0	1090000	112890	0	425820	0	0	3265100	191420	87178	117540	0	0	183810	265720	0	0	0	594490	0	117490	385190	0	306920	633980	0	0	0	0	0	0	0	181870	0	0	0	0	0	0	0	0	603780	0	603720	0	0	0	164480	0	0	0	0
"IPI00657953"	109850	30720	131540	69103	0	0	256990	865220	213160	0	0	0	651630	108830	96345	0	1479500	41162	163230	876060	488000	1009500	60588	94158	0	0	57629	0	181120	381620	0	58675	246690	0	130040	24397	615490	0	56505	202940	985070	37022	816750	0	0	252260	0	2076400	0	145580	238060	0	0	124450	1554200	84554	2837800	244890	177210
"IPI00658000"	281750	38220	0	0	0	0	0	0	143110	0	262210	148730	81073	108820	0	64358	119220	55266	64546	0	48815	18069	0	0	0	0	0	50984	41320	0	47370	42572	0	0	0	0	0	0	36295	0	65117	0	23768	20658	1602500	0	112100	50527	0	0	0	0	0	151090	1458500	0	57205	0	0
"IPI00658013"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41845	0	0	0	0	0	136130
"IPI00658023"	1164200	818800	1434300	126810	911600	0	388530	112660	78997	396190	0	1543600	2756400	854240	1171900	284730	1848600	1499500	1267300	1024000	1048700	1233300	525760	733900	221130	665020	806700	0	1052500	739120	1716600	253990	0	286040	1495100	1082900	371480	1038100	1146800	616340	1917100	619040	396640	1716700	0	2150300	1108500	775400	0	0	393420	1270700	550530	0	996540	960350	1560200	974050	1336500
"IPI00658109"	0	24130000	290550	0	106660	0	210300	0	0	17405000	614200	1992500	0	0	0	860010	0	125080	0	0	0	17945000	0	0	0	0	0	1684400	0	13414000	3404400	0	0	597280	5405400	0	0	0	6893700	83944	0	0	0	2627200	0	0	193360	0	0	0	0	0	15238000	446780	0	495190	0	3938300	4444800
"IPI00658145"	518480	630350	1844100	87137	2152900	0	1481100	1057900	415960	345880	2052000	0	142860	0	529120	553730	911120	564160	490280	76846	1874400	888690	2420200	128150	1014900	1863100	553310	46767	879800	816940	134040	106150	0	0	848170	1158300	1040300	39829	0	173700	223260	249570	91650	1312300	0	1012500	442520	265760	442500	93027	150870	144790	1033100	588040	0	1377000	1476100	1627600	1565700
"IPI00658152"	0	0	432830	0	0	0	0	936720	0	0	0	0	0	0	1045200	316920	54279	0	442380	446150	1301700	0	0	99293	0	143930	0	0	107620	6843	301180	2250800	174950	0	5429400	739520	496680	0	0	0	0	199220	0	0	0	124540	96292	0	497510	72770	444480	0	0	226470	206230	0	0	251280	3964800
"IPI00658182"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113560	0	0	0	54214	0	0	0	0	0	0	0	70920	0	0	0	0	0	0	0	0	0	0	334890	0	0	0	117530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00658188"	0	0	0	0	0	0	0	0	0	0	1965800	0	0	0	0	0	0	0	0	0	0	1052200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00658210"	111710	65339	128280	0	163940	0	20080	41898	0	0	0	0	26717	0	82385	125360	164170	0	0	0	0	0	0	0	0	91003	0	0	0	0	0	329200	0	196290	0	63346	0	0	0	0	0	0	0	160930	0	0	88218	0	0	0	0	101770	0	0	116820	0	416100	0	76780
"IPI00718801"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00640598"	81151	15451	0	0	0	0	0	0	128160	0	0	0	16981	0	0	45207	0	24061	0	0	0	53914	0	0	0	0	0	0	71009	0	0	0	0	0	0	0	0	0	0	54582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151670
"IPI00718991"	0	46636	0	0	0	0	0	0	0	0	58059	0	0	0	0	110890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72065
"IPI00719051"	215100	224510	91487	0	189400	0	611150	148080	0	71344	0	0	154790	0	209660	279400	466790	119720	89693	148840	173780	157880	233090	251740	0	215770	0	0	77672	123810	214570	238280	81740	0	87138	363350	86329	227890	213740	169370	249730	121130	0	90291	0	141470	141450	197720	0	38099	93653	0	128580	0	652110	122120	255990	206120	285550
"IPI00719173"	0	0	0	0	0	0	218480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172560	0	0	0	0
"IPI00719285"	412890	116280	38527	0	89766	411590	0	251220	0	968520	0	0	642830	853310	0	1778100	92177	386080	0	353690	0	980270	0	234900	0	762350	0	151700	318560	484740	233180	0	160540	0	1342700	256600	0	732650	872260	582400	0	118830	0	0	0	4275100	206020	118710	0	232200	94573	484820	0	0	0	42808	666810	0	2141500
"IPI00719366"	0	0	0	0	0	0	0	226990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00719426"	0	0	0	0	0	0	0	0	132600	0	0	0	0	0	0	0	0	15920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00719520"	0	0	0	0	121270	0	0	0	0	0	0	0	0	0	0	63753	104160	0	0	31217	0	0	0	0	0	0	0	0	0	0	178920	80114	0	0	0	0	0	85700	0	0	0	0	0	0	0	0	0	0	0	253540	68862	0	0	0	0	0	0	0	120230
"IPI00719600"	563530	499110	112780	0	75422	0	348990	0	619730	595410	141000	0	477990	0	349500	366630	372950	458660	292080	615930	439140	416110	1052800	375680	0	0	106310	349700	285910	412880	0	0	0	175660	0	0	0	4046700	257000	0	418340	279800	82543	301770	0	259130	169650	0	150280	1473300	115750	5834700	152260	289950	310490	0	342290	0	197620
"IPI00719622"	1534300	1056900	4612800	0	488270	820030	2165200	12164000	2765200	0	2512600	1352800	1125900	1180500	2047900	1320500	1649000	1438000	681340	446370	427480	1059100	1169900	4494800	0	0	968380	271020	1352500	122140	234320	0	479550	0	443800	416280	1586700	1328000	0	433000	934830	931500	608710	3202600	1948600	223680	0	1292000	1572300	1817700	652050	0	0	0	14703000	2565600	1816000	0	803550
"IPI00719648"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00719690"	599540	0	1425300	0	1709200	0	0	0	0	0	206880	292790	457040	631650	0	0	0	796720	0	632760	0	1800100	0	0	0	0	0	258690	236490	412460	0	0	0	1151100	0	0	510920	0	0	0	187710	0	0	0	0	0	0	0	0	655880	734820	0	0	0	0	825940	0	0	231350
"IPI00719714"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39364	44524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00735181"	822050	2183200	1228900	453710	2031600	516360	1673800	1417200	1192800	3092100	973360	166430	668260	151130	947670	3712900	1959400	2659800	1387400	2116500	2356900	1634000	1414800	2401700	361130	1751600	1075400	233150	1406000	2449900	2374800	1665200	1394900	0	362450	2429000	2453900	1805900	0	1561300	1210700	1914500	416310	5011900	509200	747760	1541400	402530	815440	3508300	0	4077100	3004400	1980500	4585800	1282600	2088500	1173100	1743900
"IPI00736184"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00736251"	0	0	0	0	57955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53271	0	0	0	0	42257	0	0	0	0	0	0	0	0	0
"IPI00736473"	72568	0	0	0	0	0	0	0	0	0	0	0	0	134640	0	88606	0	117340	0	0	0	0	39639	128330	0	0	0	0	0	151240	0	0	0	0	0	0	0	0	0	0	74070	0	0	148820	0	0	0	0	0	0	0	0	0	0	61901	67969	0	97610	105970
"IPI00737429"	0	0	49314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00737638"	283770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113450	0	186150	0	0	0	0	0	0	41783	0	0	0	0	0	0	0	145830	0	0	0	0	0	130000	0	0	95110	0	0	0	0	392350	0	0	0	0	0	0	163730
"IPI00886784"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00737801"	0	0	31097	0	0	0	0	0	0	696100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151080	0	0	0	0	0	0	0	0	8013300	0	0	0	0	0	0	0	0	88950	0	0	0	0	0
"IPI00737871"	0	0	18767	0	0	0	116080	267100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55262	0	0	0	102960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00738107"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3260100	0	0	0	0	0	0	0	0	0	0	1475800	0	0	0	0	0
"IPI00738323"	0	0	0	299900	0	295410	0	0	0	0	477980	391150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292370	183250	0	0	0	0	348320	0	0	0	0	0	0	108780	208030	213900	102250	0	170070	0	120860	0	102310	0	0	262760	0	0	203990	385200	0	0
"IPI00738707"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00739099"	486780	0	0	1658300	0	740580	0	0	0	0	0	0	0	0	4159100	0	0	0	120040	465180	246520	0	0	0	0	0	0	0	0	0	0	94420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34275000	0	0	0	0	2595500	0	218130	0	0	0
"IPI00739117"	342340	175840	2753400	620550	4775900	615880	362330	0	0	0	0	293080	439380	650800	1187300	105450	376570	441540	114510	0	181240	104310	357530	28315	181510	496960	174510	1578700	426250	188970	1293200	2259000	765880	124040	3671100	0	269890	1120900	598060	359890	33550	106800	0	169230	695690	0	409180	34049	899780	188010	264450	24664	123650	0	32073	162840	508180	3874600	2129300
"IPI00739144"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00739386"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52436	0	61713
"IPI00739665"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00739827"	5405200	4728200	4568300	4509200	2213800	5415700	11560000	28901000	55301000	8924200	16892000	44293000	8977100	5424500	10063000	9187500	2620600	2685400	14429000	7773500	17603000	9845500	7421500	1402900	4307000	8760800	3422100	7879500	8551200	2903100	11955000	6836800	1197100	26809000	964610	1926100	8065600	4476800	1025500	25420000	6065200	6633400	26199000	1846600	4806700	4381600	1902200	15574000	33104000	3519400	5188600	6761900	3297900	7139900	11192000	4978900	2872400	7692000	2845300
"IPI00739940"	359290	260390	35074	88816	251300	0	0	207170	0	0	154670	183820	172170	0	617050	0	44220	52464	0	219010	194610	60743	117040	285680	0	116980	310820	0	0	161180	0	0	0	0	0	0	0	1005800	479700	0	126390	253940	67323	58163	0	0	57098	0	0	0	0	618400	0	0	296930	58168	30883	0	0
"IPI00924549"	590930	493700	0	257540	842820	208390	454230	88318	264360	517760	370680	1489600	817860	290290	1427700	1209000	289550	546790	538330	2030400	0	403440	445310	905840	0	0	0	2585300	1370000	640440	0	0	0	0	0	0	3471600	166640	2477400	2078600	1938800	2482600	2528300	695840	1048700	1801000	0	0	0	269880	478700	0	910920	0	397510	246600	303250	1628100	481180
"IPI00741046"	55477	31448	133360	0	0	0	0	0	0	0	0	0	0	0	0	0	77002	0	0	0	0	0	0	45399	50732	0	0	0	0	0	0	0	241160	0	0	0	0	0	0	0	0	0	50991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31953	0
